x y z
0.971429 0.22449 0.347954
1 0.22449 0.370032

0 0.244898 0.361073
0.0285714 0.244898 0.339695
0.0571429 0.244898 0.348778
0.0857143 0.244898 0.299975
0.114286 0.244898 0.387609
0.142857 0.244898 0.380955
0.171429 0.244898 0.409776
0.2 0.244898 0.382729
0.228571 0.244898 0.398027
0.257143 0.244898 0.366351
0.285714 0.244898 0.396229
0.314286 0.244898 0.331023
0.342857 0.244898 0.345279
0.371429 0.244898 0.372154
0.4 0.244898 0.383798
0.428571 0.244898 0.402715
0.457143 0.244898 0.311739
0.485714 0.244898 0.391321
0.514286 0.244898 0.391247
0.542857 0.244898 0.339572
0.571429 0.244898 0.306939
0.6 0.244898 0.334145
0.628571 0.244898 0.383484
0.657143 0.244898 0.377572
0.685714 0.244898 0.368305
0.714286 0.244898 0.402407
0.742857 0.244898 0.376275
0.771429 0.244898 0.369485
0.8 0.244898 0.363575
0.828571 0.244898 0.381081
0.857143 0.244898 0.368295
0.885714 0.244898 0.402005
0.914286 0.244898 0.389052
0.942857 0.244898 0.382829
0.971429 0.244898 0.322696
1 0.244898 0.353217

0 0.265306 0.394528
0.0285714 0.265306 0.306239
0.0571429 0.265306 0.341281
0.0857143 0.265306 0.363058
0.114286 0.265306 0.37767
0.142857 0.265306 0.40365
0.171429 0.265306 0.350317
0.2 0.265306 0.384102
0.228571 0.265306 0.412158
0.257143 0.265306 0.380689
0.285714 0.265306 0.373423
0.314286 0.265306 0.347901
0.342857 0.265306 0.384102
0.371429 0.265306 0.399337
0.4 0.265306 0.383231
0.428571 0.265306 0.353699
0.457143 0.265306 0.416719
0.485714 0.265306 0.353003
0.514286 0.265306 0.380676
0.542857 0.265306 0.404049
0.571429 0.265306 0.391271
0.6 0.265306 0.429931
0.628571 0.265306 0.433467
0.657143 0.265306 0.419973
0.685714 0.265306 0.368227
0.714286 0.265306 0.387111
0.742857 0.265306 0.403266
0.771429 0.265306 0.360046
0.8 0.265306 0.400911
0.828571 0.265306 0.396494
0.857143 0.265306 0.384364
0.885714 0.265306 0.403284
0.914286 0.265306 0.420049
0.942857 0.265306 0.346799
0.971429 0.265306 0.397991
1 0.265306 0.375507

0 0.285714 0.374543
0.0285714 0.285714 0.351387
0.0571429 0.285714 0.397859
0.0857143 0.285714 0.41725
0.114286 0.285714 0.356556
0.142857 0.285714 0.361469
0.171429 0.285714 0.372555
0.2 0.285714 0.381671
0.228571 0.285714 0.440782
0.257143 0.285714 0.37077
0.285714 0.285714 0.400305
0.314286 0.285714 0.365037
0.342857 0.285714 0.418357
0.371429 0.285714 0.359535
0.4 0.285714 0.406518
0.428571 0.285714 0.338859
0.457143 0.285714 0.399307
0.485714 0.285714 0.421174
0.514286 0.285714 0.392541
0.542857 0.285714 0.412402
0.571429 0.285714 0.430132
0.6 0.285714 0.428146
0.628571 0.285714 0.425943
0.657143 0.285714 0.373711
0.685714 0.285714 0.436895
0.714286 0.285714 0.40511
0.742857 0.285714 0.357711
0.771429 0.285714 0.401146
0.8 0.285714 0.412856
0.828571 0.285714 0.386825
0.857143 0.285714 0.370094
0.885714 0.285714 0.358539
0.914286 0.285714 0.378594
0.942857 0.285714 0.356421
0.971429 0.285714 0.386073
1 0.285714 0.400059

0 0.306122 0.368881
0.0285714 0.306122 0.411151
0.0571429 0.306122 0.391079
0.0857143 0.306122 0.367039
0.114286 0.306122 0.431804
0.142857 0.306122 0.422952
0.171429 0.306122 0.381518
0.2 0.306122 0.390627
0.228571 0.306122 0.403367
0.257143 0.306122 0.393956
0.285714 0.306122 0.379109
0.314286 0.306122 0.406747
0.342857 0.306122 0.465565
0.371429 0.306122 0.34828
0.4 0.306122 0.392117
0.428571 0.306122 0.373358
0.457143 0.306122 0.394239
0.485714 0.306122 0.403087
0.514286 0.306122 0.34338
0.542857 0.306122 0.388662
0.571429 0.306122 0.380075
0.6 0.306122 0.392519
0.628571 0.306122 0.325907
0.657143 0.306122 0.428299
0.685714 0.306122 0.378253
0.714286 0.306122 0.385571
